dataset,k,dimension,trajectoryNumber,heightnew,nodecounts,leafnodes,depthmean,depthsd,radiusmean,radiussd,pointsmean,pointssd,disfathermean,disfathersd,fastest,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,slowest
Shuttle,50,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,14,7,10,13,2,6,15,3,0,1,4,5,8,9,11,12
Shuttle,100,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,14,7,10,6,13,15,2,3,0,1,4,5,8,9,11,12
Shuttle,200,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,14,7,6,10,13,2,15,3,0,1,4,5,8,9,11,12
Shuttle,400,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,6,14,13,15,7,10,2,3,0,1,4,5,8,9,11,12
Shuttle,600,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,6,13,14,15,10,7,2,3,0,1,4,5,8,9,11,12
Shuttle,800,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,6,13,15,14,10,7,2,3,0,1,4,5,8,9,11,12
Shuttle,1000,2,5000,2.4285715,1.4580000000000002,0.474,1.6962,0.4279,0.005585562,0.033840856,2.1097,4.2019,0.0166,0.0922,6,13,15,14,7,10,2,3,0,1,4,5,8,9,11,12
Shuttle,10,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,14,13,2,6,15,3,7,10,0,1,4,5,8,9,11,12
Shuttle,50,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,14,7,10,13,6,2,15,3,0,1,4,5,8,9,11,12
Shuttle,100,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,14,10,7,13,15,2,6,3,0,1,4,5,8,9,11,12
Shuttle,200,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,14,7,10,13,6,2,15,3,0,1,4,5,8,9,11,12
Shuttle,400,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,14,7,10,13,6,15,2,3,0,1,4,5,8,9,11,12
Shuttle,600,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,13,6,15,14,7,10,2,3,0,1,4,5,8,9,11,12
Shuttle,800,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,13,6,15,14,7,10,2,3,0,1,4,5,8,9,11,12
Shuttle,1000,2,10000,2.375,0.972,0.312,1.6034,0.3858,0.006477409,0.042955565999999994,3.2051,7.7117,0.015,0.0797,6,13,14,15,10,7,2,3,0,1,4,5,8,9,11,12
Shuttle,10,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,2,3,6,14,7,10,13,15,0,1,4,5,8,9,11,12
Shuttle,50,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,14,7,6,3,2,13,10,15,0,1,4,5,8,9,11,12
Shuttle,100,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,7,6,3,2,13,10,0,1,4,5,8,9,11,12,14,15
Shuttle,200,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,6,7,3,2,13,10,0,1,4,5,8,9,11,12,14,15
Shuttle,400,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,6,7,2,13,10,3,0,1,4,5,8,9,11,12,14,15
Shuttle,600,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,6,10,7,14,13,2,15,3,0,1,4,5,8,9,11,12
Shuttle,800,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,6,14,10,7,15,13,2,3,0,1,4,5,8,9,11,12
Shuttle,1000,10,1000,3.0,3.09,1.05,1.92,0.6679999999999999,0.001927005,0.001469325,0.9524,0.9902,0.0363,0.1674,6,14,15,13,7,10,2,3,0,1,4,5,8,9,11,12
Shuttle,10,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,14,7,10,6,13,3,2,15,0,1,4,5,8,9,11,12
Shuttle,50,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,14,7,10,13,6,15,2,3,0,1,4,5,8,9,11,12
Shuttle,100,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,7,14,10,6,2,13,15,3,0,1,4,5,8,9,11,12
Shuttle,200,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
Shuttle,400,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,600,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,800,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,7,6,10,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,1000,10,5000,3.142857,1.9140000000000001,0.642,1.9266,0.5343,0.003112238,0.01095308,1.5576,2.8194,0.0152,0.098,14,7,6,10,13,2,15,3,0,1,4,5,8,9,11,12
Shuttle,10,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,10,7,6,2,3,14,13,15,0,1,4,5,8,9,11,12
Shuttle,50,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,14,10,7,15,13,2,6,3,0,1,4,5,8,9,11,12
Shuttle,100,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
Shuttle,200,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,400,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,600,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,800,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
Shuttle,1000,10,10000,2.875,1.128,0.37799999999999995,1.8671,0.5046,0.004907735,0.019544851999999998,2.6455,4.6783,0.0143,0.0921,14,10,7,6,13,2,15,3,0,1,4,5,8,9,11,12
